address,place_name,relevance,longitude,lattitude
"Hennur Bande,Bangalore,Karnataka,India","Hennur Bande, Hennur Gardens, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.646064,13.030694
"ravindra nagar, T.dasarahalli peenya,Bangalore,Karnataka,India","Ravindra Nagar, Jalahalli West, Bengaluru, Bengaluru Urban, Karnataka, India",0.775873,77.519457,13.053665
"1st Block BEL Layout,Bangalore,Karnataka,India","BEML Layout, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.76,77.719206,12.959966
"Prakruthi Township,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Bennigana Halli,Bangalore,Karnataka,India","Bennigana Halli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.662603,12.994919
"Seethappa Layout,Bangalore,Karnataka,India","Seethappa Layout, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.602478,13.032629
"Langford Gardens,Bangalore,Karnataka,India","Langford Gardens, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.59857,12.963506
"Bellandur, ,Bangalore,Karnataka,India","Bellandur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.677042,12.929211
"Marasandra,Bangalore,Karnataka,India","Marasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.714854,13.099492
"Kalkere Channasandra,Bangalore,Karnataka,India","Kalkere Channasandra Main Road, Kanaka Nagar, 560077, NRI Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.946667,77.683972,13.0377209
"Shakthi Nagar,Bangalore,Karnataka,India","Shakti Nagar, Mangaluru, Dakshina Kannada, Karnataka, India",0.975166,74.87514,12.899928
"Ullal Uppanagar,Bangalore,Karnataka,India","Ullal Uppanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.474588,12.962763
" south,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Rainbow Drive,Bangalore,Karnataka,India","Rainbow Drive, Halanayakanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.687169,12.906106
"3rd Block Koramangala,Bangalore,Karnataka,India","3rd Block, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.547536,12.933756
"Jakkasandra Extension,Bangalore,Karnataka,India","Lakkasandra Extension, Wilson Garden, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.599693,12.945062
"Ganesha Block,Bangalore,Karnataka,India","Ganesha Block, Nandini Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.541747,13.011345
"Malur Hosur Road,Bangalore,Karnataka,India","Malur--Hosur Road, 563130, Choodagondahalli, Malur, Kolar, Karnataka, India",0.889259,77.9088756,12.9361995
"Lakshmipura Vidyaanyapura,Bangalore,Karnataka,India","Lakshmipura Road, 560097, Abbigere, Bengaluru, Bengaluru Urban, Karnataka, India",0.866154,77.5303872,13.0811178
"Hegganahalli,Bangalore,Karnataka,India","Hegganahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.510817,13.002832
"Rajanna Layout,Bangalore,Karnataka,India","Ramanna Road, 560078, Panduranga Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.758571,77.5866296,12.898843
"Nagarbhavi  BDA Complex,Bangalore,Karnataka,India","BDA Complex, Indiranagar Double Rd, Bengaluru, Karnataka 560038, India",0.824815,77.636959,12.981298
"Gidada Konnenahalli,Bangalore,Karnataka,India","Gidada Konnenahalli, Annapurneshwari Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.493444,12.971328
"Rahat Bagh,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Escorts Colony,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"asha township, off hennur road,Bangalore,Karnataka,India","Hennur Road, Telecom Layout, 560043, HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.732222,77.6312977,13.0359535
"1A Block Koramangala,Bangalore,Karnataka,India","Koramangala, Bengaluru, Bengaluru Urban, Karnataka, India",0.750741,77.62223,12.934011
"Near International Airport,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"NTI Layout,Bangalore,Karnataka,India","NTI Layout, Vidyaranyapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.556853,13.077958
"Fraser town,Bangalore,Karnataka,India","Barista, 94, Mosque Road, Frazer Town, Bengaluru, Karnataka 560005, India",0.995606,77.614162,12.996865
"Dasappa Layout,Bangalore,Karnataka,India","Dasappa Layout, Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.671043,13.01344
"Sonam Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"CR Layout,Bangalore,Karnataka,India","CR Layout, JP Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.578829,12.916403
"BTM 4th Stage,Bangalore,Karnataka,India","Btm, SR Krishnappa Garden, 560029, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.676667,77.6007189,12.9312404
"Arekempanahalli,Bangalore,Karnataka,India","Arekempanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.593311,12.946347
"Chamundi Nagar,Bangalore,Karnataka,India","Chamundi Nagar, Hebbal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.595491,13.030854
"MRCR Layout,Bangalore,Karnataka,India","MRCR Layout, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.53553,12.971197
"Shettihalli,Bangalore,Karnataka,India","Shettihalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.730593,12.752835
"Gangondanahalli,Bangalore,Karnataka,India","Gangondanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.467528,13.02219
"Ullal Road,Bangalore,Karnataka,India","Ullalu Road, Byregowda Layout, 560056, Annapurneshwari Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.994167,77.4819203676397,12.96832115
"Hullahalli,Bangalore,Karnataka,India","Hullahalli, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.617054,12.826731
"Jagajyothi layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Lakkasandra Extension,Bangalore,Karnataka,India","Lakkasandra Extension, Wilson Garden, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.599693,12.945062
"Krishna Reddy Layout,Bangalore,Karnataka,India","Krishna Reddy Layout, Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.668381,13.013201
"Kuvempu Layout,Bangalore,Karnataka,India","Kuvempu Nagar, Dooravani Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.77,77.672328,13.008397
"Chickpet,Bangalore,Karnataka,India","Chickpet, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.57753,12.970139
"T G extension,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"2nd Block Koramangala,Bangalore,Karnataka,India","2nd Block, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.582604,12.940171
"Devi Nagar,Bangalore,Karnataka,India","Devi Nagar, Ballari, Ballari, Karnataka, India",0.772222,76.915647,15.151521
"GKW Layout,Bangalore,Karnataka,India","GKW Layout, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.528445,12.968105
"Gandhi Nagar,Bangalore,Karnataka,India","Gandhi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5784,12.977153
"Jnana Ganga Nagar,Bangalore,Karnataka,India","Jnana Ganga Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.496518,12.951804
"rr nagar,Bangalore,Karnataka,India","RR Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.517969,12.926375
"Harohalli,Bangalore,Karnataka,India","Harohalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.581367,13.133844
"Stage-4 Bommanahalli,Bangalore,Karnataka,India","Stage 4, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.61624,12.890737
"Venkateshpuram,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Judicial Layout, Kanakapura Road, ,Bangalore,Karnataka,India","HSR Services, Bengaluru, Karnataka 560078, India",0.771905,77.5724,12.896796
"Mullur,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"J.P.nagar 6th Phase.Sarakki Nagar,Bangalore,Karnataka,India","J.C.Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.695941,77.592897,13.008623
"Doddabele,Bangalore,Karnataka,India","Doddabele, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.475559,12.88986
"Sadahalli,Bangalore,Karnataka,India","Sadahalli, Devanahalli, Bengaluru Rural, Karnataka, India",0.875,77.647022,13.211109
"Sathya Layout,Bangalore,Karnataka,India","Sathya's, Kormangala 3 block, Bengaluru, Karnataka 560034, India",0.793333,77.629041,12.929162
"5 Bedroom Farm House in Lakshmipura,Bangalore,Karnataka,India","Indian Institute Of Science, Gulmohar Marg, Mathikere, Bengaluru, Karnataka 560012, India",0.496914,77.5667375,13.0194445
"Shanti Nagar,Bangalore,Karnataka,India","Shanti Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.59791,12.957555
"2nd Stage Arekere Mico Layout,Bangalore,Karnataka,India","New Punjabi Food Corner, Wipro Gate 12, Bengaluru, Karnataka 560100, India",0.472222,77.658004,12.839092
"Jayamahal,Bangalore,Karnataka,India","Jayamahal, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.597579,12.998812
"Veer Sandra,Bangalore,Karnataka,India","Veer Sandra, Electronic City, Anekal, Bengaluru Urban, Karnataka, India",1.0,77.678675,12.8319
"Chennappa Layout,Bangalore,Karnataka,India","Chennappa Layout, Chinnapanna Halli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.708162,12.963103
"RMV Extension Stage 2,Bangalore,Karnataka,India","RMV Extension Stage 2, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.574948,13.040579
"Sadanand Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Whietfield, ,Bangalore,Karnataka,India","Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.9975,77.749745,12.969637
"BTM Layout 1stage 9th Main,Bangalore,Karnataka,India","9th Main Road, 560076, BTM Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.617407,77.6075946,12.9147355
"Lavakusha Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Vittal Mallya Road,Bangalore,Karnataka,India","Starbucks, 38/1 Vittal Mallya Road, Bangalore, Bengaluru, Karnataka 560001, India",1.0,77.59819,12.971321
"Dena Bank Colony,Bangalore,Karnataka,India","New Bank Colony, Konanakunte, Bengaluru, Bengaluru Urban, Karnataka, India",0.772963,77.567711,12.881313
"Kadabagere,Bangalore,Karnataka,India","Kadabagere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.433375,12.99655
"1st Block HBR Layout,Bangalore,Karnataka,India","HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.63236,13.03587
"High grounds,Bangalore,Karnataka,India","High Grounds, Sampangi Rama Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.58631,12.985994
"Kothnoor Dinne,Bangalore,Karnataka,India","Kothnoor Dinne, J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582939,12.877187
"Guddadahalli,Bangalore,Karnataka,India","Guddadahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.546444,12.957893
"Vasanthpura,Bangalore,Karnataka,India","Vasanthapura, Subramanyapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.546788,12.888874
"Kasthuri Nagar East Of NGEF,Bangalore,Karnataka,India","Kasturi Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.724286,77.660323,13.004498
"Chikka Gowdanapalya.,Bangalore,Karnataka,India","Gowdanapalya, Uttarahalli Hobli, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.556583,12.909109
"TR Mill Road, Chamarajpet,Bangalore,Karnataka,India","Chamrajpet, Bengaluru, Bengaluru Urban, Karnataka, India",0.700476,77.562916,12.958418
"Nirman Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Chokkahalli,Bangalore,Karnataka,India","Chokkahalli, Hosakote, Bengaluru Rural, Karnataka, India",0.87,77.834807,13.111495
"Telecom Layout,Bangalore,Karnataka,India","Telecom Layout, HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.630285,13.035036
"Vikram Nagar,Bangalore,Karnataka,India","Vikram Nagar, Kumaraswamy Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.562538,12.897439
"Virupakshapura,Bangalore,Karnataka,India","Virupakshapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.571857,13.068971
"Muthyala Nagar,Bangalore,Karnataka,India","Muthyala Nagar, Mathikere, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.550051,13.041361
"Nrupathunga Nagar,Bangalore,Karnataka,India","Nrupatunga Nagar, Chandra Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.510028,12.95632
"Coconut Grove Layout,Bangalore,Karnataka,India","Coconut Groove, 86 Spencer Building, Bengaluru, Karnataka 560001, India",0.814843,77.604492,12.9751505
"Amrita Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"RR Layout,Bangalore,Karnataka,India","RR Layout, Padmanabhanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.557371,12.912281
"Billapura,Bangalore,Karnataka,India","Billapura, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.785639,12.837023
"KHB Colony Extension,Bangalore,Karnataka,India","KHB Colony Extension, Kaval Bairasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.608306,13.028232
"Anjana Nagar,Bangalore,Karnataka,India","Anjana Nagar, Sunkadakatte, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.490168,12.980213
"Subramanya Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Janatha Colony,Bangalore,Karnataka,India","Janatha Colony, Yelahanka, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.582416,13.086811
"Veersandra,Bangalore,Karnataka,India","Veerasandra, Nagamangala, Mandya, Karnataka, India",0.8575,76.777108,12.887802
"Harsha Layout,Bangalore,Karnataka,India","Harsha Layout, Kengeri Satellite Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.486306,12.915431
"Tigalarpalya,Bangalore,Karnataka,India","Tigalarpalya, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.725034,12.963037
"2nd Block Bel Layout,Bangalore,Karnataka,India","2nd Block, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.582604,12.940171
"sarjapura main road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"Anekal - Hosur Road,Bangalore,Karnataka,India","Regus - Bangalore, Hosur Road, 1st & 2nd Floor, IBIS Hotel, Bommanahalli, Bengaluru, Karnataka 560068, India",0.824815,77.6321,12.9007
"Ramamurthy Nagar Extension,Bangalore,Karnataka,India","Ramamurthy Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.677782,13.012022
"2nd phase jp nagar, jp nagar,Bangalore,Karnataka,India","2nd Phase, JP Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.818642,77.588039,12.911667
"BEML Layout 5th Stage,Bangalore,Karnataka,India","BEML Layout, Brookefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.719206,12.959966
"Manonarayanapalya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"M V Extenstion,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Kamdhenu Nagar,Bangalore,Karnataka,India","Kamdhenu Nagar, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.686457,12.996027
"Ganganahalli,Bangalore,Karnataka,India","Ganganahalli, Bengaluru, Karnataka 560024, India",1.0,77.586101,13.030685
"Narayanappa Garden,Bangalore,Karnataka,India","Narayanappa Garden, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.750623,12.965749
"Rest House Road,Bangalore,Karnataka,India","Rest House Road, 560001, Ashok Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6058097,12.9727764
"Ex-Servicemen Colony Dinnur Main Road R.T.Nagar,Bangalore,Karnataka,India","Ex Servicemen Colony, RT Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.721111,77.596718,13.023553
"Vijay Nagar,Bangalore,Karnataka,India","Vijay Nagar, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.758587,12.974075
"CMH Road,Bangalore,Karnataka,India","Chinmaya Mission Hospital Road, Hoysala Nagar, 560038, Indiranagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6379023,12.9781282
"Ankappa Layout,Bangalore,Karnataka,India","Anjappa Layout, Mahadevapura, Bengaluru, Bengaluru Urban, Karnataka, India",0.99869,77.683476,12.990834
"Neelasandra,Bangalore,Karnataka,India","Neelasandra, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.614092,12.952179
"Yediyur,Bangalore,Karnataka,India","Yediyur, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.572406,12.9304
"Upadhyaya Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"bsk 6th stage 2ad block near sri conversation hall,Bangalore,Karnataka,India","6th Block, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.572963,77.556705,12.978609
"Annapoorneshwari Layout, JP nagar 7th phase,Bangalore,Karnataka,India","JP Nagar 7th Phase, Bengaluru, Karnataka 560078, India",0.800123,77.580426,12.890239
"Mudalpalaya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"elachenahalli,Bangalore,Karnataka,India","Yelachenahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.570575,12.900383
"B K Nagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.638889,77.5913,12.97912
"Vivek Nagar,Bangalore,Karnataka,India","Viveka Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.995606,77.623137,12.952925
" Basavangudi,Bangalore,Karnataka,India","Basavanagudi, Bengaluru, Bengaluru Urban, Karnataka, India",0.998636,77.575502,12.941726
"Banashankari 6th stage , 2nd block,Bangalore,Karnataka,India","Banashankari 6th Stage, Thurahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.787778,77.508792,12.881532
"KG Halli,Bangalore,Karnataka,India","KG Colony, C V Raman Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.77,77.663101,12.972541
"Cubbon Road,Bangalore,Karnataka,India","Cubbon Road, 560001, Shivaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6049019,12.9783896
"Veerabhadra Nagar,Bangalore,Karnataka,India","Veerabhadra Nagar, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.537076,12.936412
"Vidhyanagar Cross,Bangalore,Karnataka,India","Vidyanagar, Anekal, Bengaluru Urban, Karnataka, India",0.85402,77.686131,12.823836
"6th Block Jayanagar,Bangalore,Karnataka,India","6th Block, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.917407,77.556705,12.978609
"Punappa Layout,Bangalore,Karnataka,India","Punappa Layout, HBR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.636021,13.038103
"Pampa Extension,Bangalore,Karnataka,India","Pampa Extension, Hebbal Kempapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.599428,13.051308
" Sector 1 HSR Layout,Bangalore,Karnataka,India","Sector 1, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.652492,12.91763
"Basaveswarnagar,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"Jaymahal Road,Bangalore,Karnataka,India","Jayamahal Road, Jayamahal Extension, 560006, Jayamahal, Bengaluru, Bengaluru Urban, Karnataka, India",0.997821,77.5932177,13.0055374
"Nagarbhavi Garden Villas Layout,Bangalore,Karnataka,India","Nagarabhavi Road, Stage 2, 560040, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.706667,77.5335935,12.9757428
"Agrahara Dasarahalli,Bangalore,Karnataka,India","Agrahara Dasarahalli, Rajaji Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.544795,12.97993
"T R Mill Road,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.607143,77.5913,12.97912
"Indira Nagar Stage 2,Bangalore,Karnataka,India","Stage 2, BTM, Bengaluru, Bengaluru Urban, Karnataka, India",0.771905,77.599264,12.914268
"Hommadevanahalli,Bangalore,Karnataka,India","Hommadevanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.601395,12.841569
"BTM Layout 2nd Stage 1st Phase,Bangalore,Karnataka,India","Btm, SR Krishnappa Garden, 560029, Jayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.674198,77.6007189,12.9312404
"T C Palya main Road,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.583333,77.5913,12.97912
"1 Immadihalli,Bangalore,Karnataka,India","Immadihalli, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.762046,12.966399
"Navodaya Nagar,Bangalore,Karnataka,India","Navodaya Nagar, J P Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.584552,12.881248
"Guni Agrahara,Bangalore,Karnataka,India","Agrahara, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.617445,13.083161
"Shankarapuram,Bangalore,Karnataka,India","Shankarapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.571006,12.952378
"Shetty Halli,Bangalore,Karnataka,India","Shetty Halli, Tumakuru, Tumakuru, Karnataka, India",0.772222,77.124883,13.307893
"AGB Layout,Bangalore,Karnataka,India","AGS Layout, Banashankari, Bengaluru, Bengaluru Urban, Karnataka, India",0.994167,77.540098,12.916484
"Bilal Nagar,Bangalore,Karnataka,India","Bilal Nagar, Richards Town, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.61618,13.008342
"Krishna Nagar,Bangalore,Karnataka,India","Sri Krishna Sagar, Sadhalli Jn, Bengaluru, Karnataka 562157, India",0.936923,77.645779,13.190949
"Kanakapura Main Road,Bangalore,Karnataka,India","Main Road, 560075, New Tippasandra, Bengaluru, Bengaluru Urban, Karnataka, India",0.824815,77.6558398,12.9704842
"Suryanagar,Bangalore,Karnataka,India","Suryanagar, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.703935,12.797271
"Duvasapalya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.75,77.5913,12.97912
"BCMC Layout,Bangalore,Karnataka,India","BMC Layout, Bengaluru, Bengaluru Urban, Karnataka, India",0.995606,77.550377,12.880523
"Kengeri Satellite Town Stage II,Bangalore,Karnataka,India","Kengeri Satellite Town, Bengaluru, Bengaluru Urban, Karnataka, India",0.787778,77.486964,12.923649
"Church Street,Bangalore,Karnataka,India","1st A Cross Road, Dodsworth Layout, 560066, Whitefield, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.7500551,12.9713682
"Uday Nagar,Bangalore,Karnataka,India","Uday Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.553008,12.911025
"Chaitanya Ananya,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Nagashetty Halli,Bangalore,Karnataka,India","Nagashetty Halli, RMV Extension Stage 2, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.573683,13.046814
"Byrasandra Extension,Bangalore,Karnataka,India","Byrasandra, C V Raman Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",0.81,77.667778,12.980546
"Sri Sai Layout,Bangalore,Karnataka,India","Sri Sai Layout, Kadugodi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.765089,12.988115
"Devara Jeevanahalli,Bangalore,Karnataka,India","Devara Jeevanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.606865,13.009998
"SK Garden,Bangalore,Karnataka,India","Lalbagh Botanical Garden, Lalbagh Road, Bengaluru, Karnataka 560004, India",0.81,77.586951,12.948948
"PNS Layout,Bangalore,Karnataka,India","PNS Layout, Kalyan Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.641173,13.016218
"Electronic city Phase 1, ,Bangalore,Karnataka,India","Electronic City Phase 1, Electronics City Phase 1, 560100, Electronic City, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.665361,12.84496565
" Banaswadi,Bangalore,Karnataka,India","Banaswadi, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.651854,13.014162
"Naidu Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Sugama Layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Behind Don Bosco Church,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.607143,77.5913,12.97912
"Anugrah Layout,Bangalore,Karnataka,India","Anugraha Layout, Bilekahalli, Bengaluru, Bengaluru Urban, Karnataka, India",0.99869,77.610064,12.900565
"Bandepalya,Bangalore,Karnataka,India","Bandepalya, Garvebhavi Palya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.636938,12.897541
"poornaprajna layout,Bangalore,Karnataka,India","Bengaluru, Karnataka, India",0.683333,77.5913,12.97912
"Annapurneshwari Nagar,Bangalore,Karnataka,India","Annapurneshwari Nagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.5011,12.970106
"Somanna Garden,Bangalore,Karnataka,India","Lalbagh Botanical Garden, Lalbagh Road, Bengaluru, Karnataka 560004, India",0.81,77.586951,12.948948
"RPC layout,Bangalore,Karnataka,India","RPC Layout, Vijayanagar, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.535108,12.959949
"HSR Layout 7th sector, ,Bangalore,Karnataka,India","Hsr Layout 7th Sector, Sector 1, 560102, HSR Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.6521359,12.9132205
"Bettadasanapura,Bangalore,Karnataka,India","Bettadasanapura, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.632251,12.84204
"Gulimangala,Bangalore,Karnataka,India","Gulimangala, Anekal, Bengaluru Urban, Karnataka, India",0.99,77.690935,12.842914
"Addischetan Layout,Bangalore,Karnataka,India","Addischetan Layout, Bommanahalli, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.616671,12.883735
"Konena Agrahara,Bangalore,Karnataka,India","Konena Agrahara, Murugeshpalya, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.662337,12.958606
"Raghavendra Layout,Bangalore,Karnataka,India","Raghavendra Layout, Bengaluru, Bengaluru Urban, Karnataka, India",1.0,77.60616,12.878852
